respid,stack,reptype,dummytype,zip,lengthres,age,employment,profession,income,education,gender,partyid,partystrength,polint,news,turnout,votereg,voteconst,parseats,parcorrect,turnoutbrexit,brexit,westseats,westcorrect,idconst,idregiol1,idregiol2,idwest,constparty,constmeet,constrank,consthelp,constpork,constlegislate,constsurgery,constnews,constpint,reg1party,reg1meet,reg1rank,reg1help,reg1pork,reg1legislate,reg1surgery,reg1news,reg1pint,reg2party,reg2meet,reg2rank,reg2help,reg2pork,reg2legislate,reg2surgery,reg2news,reg2pint,westparty,westmeet,westrank,westhelp,westpork,westlegislate,westsurgery,westnews,westpint,scotid,britdecide,eubenefit,repstack,constrep,constrep_ptystr,arearep1,arearep2,areaparty1,areaparty2,westrep,westpartystr,nonwest1,condition,educat,scotid2,educat2,educat3,corrpolknow,shpty_const_str,shpty_reg1_str,shpty_reg2_str,id_members,constmeet_DK,constrank_DK,consthelp_DK,constpork_DK,constlegislate_DK,constsurgery_DK,constnews_DK,constpint_DK,reg1meet_DK,reg1rank_DK,reg1help_DK,reg1pork_DK,reg1legislate_DK,reg1surgery_DK,reg1news_DK,constpint_DK,reg1pint_DK,reg2pint_DK,reg2meet_DK,reg2rank_DK,reg2help_DK,reg2pork_DK,reg2legislate_DK,reg2surgery_DK,reg2news_DK,reg2pint_DK,westmeet_DK,westrank_DK,westhelp_DK,westpork_DK,westlegislate_DK,westsurgery_DK,westnews_DK,westpint_DK,reg1_PM,reg2_PM,const_PM,MSPID_const,MSPID_reg1,MSPID_reg2,gov_const,gov_reg1,gov_reg2,term_const,term_reg1,term_reg2,marg_reg1,marg_reg2,surgery_const,surgery_reg1,surgery_reg2,surgexstack,stan_mo_const,stan_mo_reg1,stan_mo_reg2,bus_mo_const,bus_mo_reg1,bus_mo_reg2,com_mo_const,com_mo_reg1,com_mo_reg2,deb_mo_const,deb_mo_reg1,deb_mo_reg2,am_mo_const,am_mo_reg1,am_mo_reg2,mo_to_const,mo_to_reg1,mo_to_reg2,ques_to_const,ques_to_reg1,ques_to_reg2,mar_const,prev_elec_const,prev_elec_reg1,prev_elec_reg2,reg1_gender,reg2_gender,const_gender,west_gender,shpty_reg_st,meet_reg_st,rank_reg_st,help_reg_st,pork_reg_st,leg_reg_st,surg_reg_st,news_reg_st,pint_reg_st,PM_reg_st,MSPID_reg_st,gov_reg_st,term_reg_st,marg_reg_st,surgex_reg_st,stan_mo_reg_st,bus_mo_reg_st,com_mo_reg_st,ques_to_reg_st,prev_elec_reg_st,gender_reg_st,meet_reg_DK_st,rank_reg_DK_st,help_reg_DK_st,pork_reg_DK_st,leg_reg_DK_st,surg_reg_DK_st,news_reg_DK_st,pint_reg_DK_st,shpty_DIFF,meet_DIFF,rank_DIFF,help_DIFF,pork_DIFF,leg_DIFF,surg_DIFF,new_DIFF,pint_DIFF,meet_DIFFDK,rank_DIFFDK,help_DIFFDK,pork_DIFFDK,leg_DIFFDK,surg_DIFFDK,new_DIFFDK,pint_DIFFSK,college,const_code,region_code,shpty_stfc,meet_stfc,rank_stfc,help_stfc,pork_stfc,leg_stfc,surg_stfc,news_stfc,pint_stfc,PM_stfc,MSPID_stfc,gov_stfc,term_stfc,marg_stfc,surgex_stfc,stan__mo_stfc,bus_mo_stfc,com_mo_stfc,ques_to_stfc,prev_elec_stfc,gender_stfc,meet_DK_stfc,rank_DK_stfc,help_DK_stfc,pork_DK_stfc,leg_DK_stfc,surg_DK_stfc,news_DK_stfc,pint_DK_stfc,region,year_FM,constituencycode_FM,constituency,constituency_code,questions_FM,member_FM,standard_FM,mem_business_FM,com_motion_FM,bill_motion_FM,totalrebel_FM,bill_FM,mpsid2,total_sur_ex_FM,max_surgerg_FM,parl_4_dum,surg_ex2_FM,questions_ALL,standard_ALL,mem_business_ALL,com_motion_ALL,bill_ALL,surg_ALL,partystack,pintstack,rankstack,helpstack,porkstack,legstack,surgstack,newstack,meetstack
368,1,reg1,0,KA13PH,2,40,"Working part-time, employee (8-29 hours)","Skilled manual work (e.g. plumber, electrician, fitter, train driver, cook, hairdresser)",.,"GCSE grades D-G, CSE grades 2-5, GCE O level grade D-E, Short Course GCSE, Vocatiol GCSE",1,Scottish tiol,3,2,3,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,1,0,1,1,1,4,4,4,.,0,0,3,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,.,.,2,1,1,2,5,4,4,0,.,4,4,2,.,Joan McAlpine,Willie Coffey,Scottish tiol,Joan McAlpine,Colin Smyth,Scottish tiol,Labour,Alan Brown,Scottish tiol,Angus MacNeil,inin,6,4,1,0,2,3,3,0,3,1,4,4,4,2,0,0,3,0,2,2,2,2,0,0,3,2,2,0,2,2,2,2,0,0,2,1,2,5,4,4,0,0,4,0,0,0,3907,4951,5638,0,0,0,2,1,0,0.21,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,0.325548931,1,0,1,1,0,0,0,0,0,.,.,.,.,.,.,2,0,5638,0,0,0.119,0,0,0,0,7,1,0,0,2,2,2,2,0,0,2,3,1,.,.,.,.,.,.,1,1,2,2,2,0,0,0,1,0,7108,7100,3,0,.,.,.,.,0,0,.,0,4951,0,1,0.209999993,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,1,2011,7100,South Scotland,7100,78,"McAlpine, Joan",74,6,2,0,3,0,4951,3786.84,6633,1,4073.64,87,74,6,2,0,4073.639893,1,2,2,2,2,2,0,0,0
368,2,reg2,0,KA13PH,2,40,"Working part-time, employee (8-29 hours)","Skilled manual work (e.g. plumber, electrician, fitter, train driver, cook, hairdresser)",.,"GCSE grades D-G, CSE grades 2-5, GCE O level grade D-E, Short Course GCSE, Vocatiol GCSE",1,Scottish tiol,3,2,3,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,1,0,1,1,1,4,4,4,.,0,0,3,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,.,.,2,1,1,2,5,4,4,0,.,4,4,2,.,Colin Smyth,Willie Coffey,Scottish tiol,Joan McAlpine,Colin Smyth,Scottish tiol,Labour,Alan Brown,Scottish tiol,Angus MacNeil,inin,6,4,1,0,2,3,3,0,3,1,4,4,4,2,0,0,3,0,2,2,2,2,0,0,3,2,2,0,2,2,2,2,0,0,2,1,2,5,4,4,0,0,4,0,0,0,3907,4951,5638,0,0,0,2,1,0,0.21,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,0.325548931,1,0,1,1,0,0,0,3,0,.,.,.,.,0,0,.,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,0,1,.,.,.,.,0,0,.,1,2,2,2,0,0,0,1,0,7108,7100,0,0,.,.,.,.,.,.,2,0,5638,0,0,0.119000003,0,0,0,0,7,1,0,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,7,0,0,0,0,0,0,2,2,2,2,2,0,0,0
369,0,const,1,KA31QZ,3,40,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",6,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,1,0,.,.,Conservative,0,1,0,Conservative,1,0,0,0,1,0,0,2,2,2,2,0,0,1,1,0,2,1,2,1,0,0,1,0,0,2,.,.,.,1,0,2,0,0,2,2,2,2,.,0,1,1,3,2,Willie Coffey,Willie Coffey,Scottish tiol,Brian Whittle,Colin Smyth,Conservative,Labour,Alan Brown,Scottish tiol,Patrick Grady,outin,13,1,4,2,1,0,0,0,1,0,2,2,2,2,0,0,1,0,2,1,2,1,0,0,1,1,2,0,2,2,2,2,1,0,2,0,2,2,2,2,0,0,1,0,0,0,3907,5793,5638,0,0,0,2,0,0,0.025,0.119,0,1298.76,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,2,6,7,0.325548931,1,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,0,5793,0,0,0.025,1298.76,29,2,0,6,0,0,0,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7108,7100,0,0,2,2,2,2,0,0,1,0,3907,0,2,0.325548917,0,0,0,0,2,1,0,0,2,2,2,2,0,0,1,0,2011,7108,Kilmarnock and Irvine Valley,7108,102,"Coffey, Willie",47,2,0,0,0,0,3907,4989,6633,1,6129,104,47,2,0,0,6129,0,1,2,2,2,2,0,0,0
369,1,reg1,0,KA31QZ,3,40,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",6,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,1,0,.,.,Conservative,0,1,0,Conservative,1,0,0,0,1,0,0,2,2,2,2,0,0,1,1,0,2,1,2,1,0,0,1,0,0,2,.,.,.,1,0,2,0,0,2,2,2,2,.,0,1,1,3,2,Brian Whittle,Willie Coffey,Scottish tiol,Brian Whittle,Colin Smyth,Conservative,Labour,Alan Brown,Scottish tiol,Patrick Grady,outin,13,1,4,2,1,0,0,0,1,0,2,2,2,2,0,0,1,0,2,1,2,1,0,0,1,1,2,0,2,2,2,2,1,0,2,0,2,2,2,2,0,0,1,0,0,0,3907,5793,5638,0,0,0,2,0,0,0.025,0.119,0,1298.76,0,1298.76,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,2,6,7,0.325548931,1,0,1,0,0,0,0,0,0,2,.,.,.,1,0,2,0,5638,0,0,0.119,0,0,0,0,7,1,0,0,2,2,2,2,1,0,2,0,0,0,.,.,.,-1,0,-1,0,0,0,0,0,-1,0,-1,1,7108,7100,0,0,2,1,2,1,0,0,1,0,5793,0,0,0.025,1298.76001,29,2,0,6,0,0,0,2,1,2,1,0,0,1,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,6,29,2,0,0,1298.76001,1,1,2,1,2,1,0,0,0
369,2,reg2,0,KA31QZ,3,40,"Working full-time, employee (30+ hours)","Mager or senior administrator (e.g. accountant, school teacher, university lecturer, fince mager, personnel mager, senior sales mager, senior local government officer)",6,"University or CA first degree, e.g. BA, BSc",0,Conservative,2,2,1,0,.,.,Conservative,0,1,0,Conservative,1,0,0,0,1,0,0,2,2,2,2,0,0,1,1,0,2,1,2,1,0,0,1,0,0,2,.,.,.,1,0,2,0,0,2,2,2,2,.,0,1,1,3,2,Colin Smyth,Willie Coffey,Scottish tiol,Brian Whittle,Colin Smyth,Conservative,Labour,Alan Brown,Scottish tiol,Patrick Grady,outin,13,1,4,2,1,0,0,0,1,0,2,2,2,2,0,0,1,0,2,1,2,1,0,0,1,1,2,0,2,2,2,2,1,0,2,0,2,2,2,2,0,0,1,0,0,0,3907,5793,5638,0,0,0,2,0,0,0.025,0.119,0,1298.76,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,2,6,7,0.325548931,1,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,0,5793,0,0,0.025,1298.76,29,2,0,6,0,0,0,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7108,7100,0,0,2,.,.,.,1,0,2,0,5638,0,0,0.119000003,0,0,0,0,7,1,0,0,2,2,2,2,1,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,7,0,0,0,0,0,0,2,2,2,2,2,1,0,0
370,0,const,1,KA31SN,2,40,"Working full-time, employee (30+ hours)","Small business owner (e.g. shop owner, small builder, restaurant owner)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Scottish tiol,3,1,5,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,3,1,0,3,4,3,3,0,0,2,0,0,3,4,3,3,0,0,2,1,0,3,5,3,4,0,0,2,3,1,0,Willie Coffey,Willie Coffey,Scottish tiol,Joan McAlpine,Claudia Beamish,Scottish tiol,Labour,Alan Brown,Scottish tiol,Anne McLaughlin,inin,7,3,2,0,2,3,3,0,1,1,4,4,4,4,0,0,3,0,3,4,3,3,0,0,3,2,2,0,3,4,3,3,0,0,2,0,3,5,3,4,0,0,2,0,1,0,3907,4951,1759,0,0,0,2,1,2,0.21,0.119,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,40,0.325548931,1,0,0,1,1,0,0,3,0,3,4,3,3,0,0,2,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,3,4,3,3,0,0,2,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,7108,7100,3,1,4,4,4,4,0,0,3,0,3907,0,2,0.325548917,0,0,0,0,2,1,0,1,4,4,4,4,0,0,3,0,2011,7108,Kilmarnock and Irvine Valley,7108,102,"Coffey, Willie",47,2,0,0,0,0,3907,4989,6633,1,6129,104,47,2,0,0,6129,1,3,4,4,4,4,0,0,1
370,1,reg1,0,KA31SN,2,40,"Working full-time, employee (30+ hours)","Small business owner (e.g. shop owner, small builder, restaurant owner)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Scottish tiol,3,1,5,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,3,1,0,3,4,3,3,0,0,2,0,0,3,4,3,3,0,0,2,1,0,3,5,3,4,0,0,2,3,1,0,Joan McAlpine,Willie Coffey,Scottish tiol,Joan McAlpine,Claudia Beamish,Scottish tiol,Labour,Alan Brown,Scottish tiol,Anne McLaughlin,inin,7,3,2,0,2,3,3,0,1,1,4,4,4,4,0,0,3,0,3,4,3,3,0,0,3,2,2,0,3,4,3,3,0,0,2,0,3,5,3,4,0,0,2,0,1,0,3907,4951,1759,0,0,0,2,1,2,0.21,0.119,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,40,0.325548931,1,0,0,1,1,0,0,0,0,3,4,3,3,0,0,2,1,1759,0,2,0.119,162,0,0,0,40,0,1,0,3,4,3,3,0,0,2,3,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,7108,7100,3,0,3,4,3,3,0,0,2,0,4951,0,1,0.209999993,0,0,0,0,9,0,1,0,3,4,3,3,0,0,2,1,2011,7100,South Scotland,7100,78,"McAlpine, Joan",74,6,2,0,3,0,4951,3786.84,6633,1,4073.64,87,74,6,2,0,4073.639893,1,2,3,4,3,3,0,0,0
370,2,reg2,0,KA31SN,2,40,"Working full-time, employee (30+ hours)","Small business owner (e.g. shop owner, small builder, restaurant owner)",3,"GCSE A*-C, CSE grade 1, GCE O level grade A -C, School Certificate",0,Scottish tiol,3,1,5,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,0,1,1,4,4,4,4,0,0,3,1,0,3,4,3,3,0,0,2,0,0,3,4,3,3,0,0,2,1,0,3,5,3,4,0,0,2,3,1,0,Claudia Beamish,Willie Coffey,Scottish tiol,Joan McAlpine,Claudia Beamish,Scottish tiol,Labour,Alan Brown,Scottish tiol,Anne McLaughlin,inin,7,3,2,0,2,3,3,0,1,1,4,4,4,4,0,0,3,0,3,4,3,3,0,0,3,2,2,0,3,4,3,3,0,0,2,0,3,5,3,4,0,0,2,0,1,0,3907,4951,1759,0,0,0,2,1,2,0.21,0.119,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,40,0.325548931,1,0,0,1,1,0,0,3,0,3,4,3,3,0,0,2,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,3,4,3,3,0,0,2,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,7108,7100,0,0,3,4,3,3,0,0,2,1,1759,0,2,0.119000003,162,0,0,0,40,0,1,0,3,4,3,3,0,0,2,1,2011,7100,South Scotland,7100,234,"Beamish, Claudia",41,5,0,0,4,0,1759,3598.78,6633,1,4199.98,274,41,5,0,1,4361.97998,0,2,3,4,3,3,0,0,0
371,0,const,1,KA37UP,3,40,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",8,"Scottish Ordiry Bands A-C or pass, Scottish Standard Grades 1-3 or Pass/Lower Certificate",0,Scottish tiol,2,1,4,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,1,1,0,3,4,2,3,0,0,2,1,0,.,.,1,1,0,0,.,0,0,.,.,2,1,0,0,2,1,0,3,4,3,2,0,0,3,4,1,2,Willie Coffey,Willie Coffey,Scottish tiol,Paul Wheelhouse,Rachel Hamilton,Scottish tiol,Conservative,Alan Brown,Scottish tiol,Gavin Newlands,inin,8,4,2,0,2,2,2,0,2,0,3,4,2,3,0,0,2,0,2,2,1,1,0,0,2,2,2,0,2,2,2,1,0,0,2,0,3,4,3,2,0,0,3,0,0,0,3907,4952,5769,0,1,0,2,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,13,0.325548931,1,0,0,0,1,0,0,2,0,.,.,1,1,0,0,.,0,4952,1,1,0.21,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,0,0,.,.,1,2,0,0,.,0,1,2,1,2,0,0,0,0,7108,7100,2,0,3,4,2,3,0,0,2,0,3907,0,2,0.325548917,0,0,0,0,2,1,0,0,3,4,2,3,0,0,2,0,2011,7108,Kilmarnock and Irvine Valley,7108,102,"Coffey, Willie",47,2,0,0,0,0,3907,4989,6633,1,6129,104,47,2,0,0,6129,1,2,3,4,2,3,0,0,0
371,1,reg1,0,KA37UP,3,40,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",8,"Scottish Ordiry Bands A-C or pass, Scottish Standard Grades 1-3 or Pass/Lower Certificate",0,Scottish tiol,2,1,4,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,1,1,0,3,4,2,3,0,0,2,1,0,.,.,1,1,0,0,.,0,0,.,.,2,1,0,0,2,1,0,3,4,3,2,0,0,3,4,1,2,Paul Wheelhouse,Willie Coffey,Scottish tiol,Paul Wheelhouse,Rachel Hamilton,Scottish tiol,Conservative,Alan Brown,Scottish tiol,Gavin Newlands,inin,8,4,2,0,2,2,2,0,2,0,3,4,2,3,0,0,2,0,2,2,1,1,0,0,2,2,2,0,2,2,2,1,0,0,2,0,3,4,3,2,0,0,3,0,0,0,3907,4952,5769,0,1,0,2,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,13,0.325548931,1,0,0,0,1,0,0,0,0,.,.,2,1,0,0,2,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,2,2,1,0,0,2,2,0,.,.,0,2,0,0,0,0,1,2,0,2,0,0,0,0,7108,7100,2,0,.,.,1,1,0,0,.,0,4952,1,1,0.209999993,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,1,2011,7100,South Scotland,7100,30,"Wheelhouse, Paul",42,1,0,4,0,0,4952,1043.48,6633,1,1043.48,30,42,1,0,0,1043.47998,1,2,2,2,1,1,0,0,0
371,2,reg2,0,KA37UP,3,40,"Working full-time, employee (30+ hours)","Clerical (e.g. clerk, secretary)",8,"Scottish Ordiry Bands A-C or pass, Scottish Standard Grades 1-3 or Pass/Lower Certificate",0,Scottish tiol,2,1,4,1,SNP,SNP,SNP,1,1,0,Conservative,1,1,0,0,1,1,0,3,4,2,3,0,0,2,1,0,.,.,1,1,0,0,.,0,0,.,.,2,1,0,0,2,1,0,3,4,3,2,0,0,3,4,1,2,Rachel Hamilton,Willie Coffey,Scottish tiol,Paul Wheelhouse,Rachel Hamilton,Scottish tiol,Conservative,Alan Brown,Scottish tiol,Gavin Newlands,inin,8,4,2,0,2,2,2,0,2,0,3,4,2,3,0,0,2,0,2,2,1,1,0,0,2,2,2,0,2,2,2,1,0,0,2,0,3,4,3,2,0,0,3,0,0,0,3907,4952,5769,0,1,0,2,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,13,0.325548931,1,0,0,0,1,0,0,2,0,.,.,1,1,0,0,.,0,4952,1,1,0.21,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,0,0,.,.,1,2,0,0,.,0,1,2,1,2,0,0,0,0,7108,7100,0,0,.,.,2,1,0,0,2,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,2,2,1,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,13,7,0,0,0,0,0,2,2,2,2,1,0,0,0
372,0,const,1,KA91PG,3,40,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",12,"Other techincal, professiol, or higher qualification",1,Scottish tiol,2,2,3,1,SNP,Conservative,SNP,1,1,0,Conservative,1,1,0,0,1,0,1,3,3,3,.,0,0,3,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,1,1,3,5,4,.,0,0,4,2,3,3,John Scott,John Scott,Conservative,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Philippa Whitford,Scottish tiol,Chris Stephens,outin,1,2,0,0,2,0,0,0,2,1,3,3,3,2,0,0,3,0,2,2,2,2,0,0,3,2,2,0,2,2,2,2,0,0,2,1,3,5,4,2,0,0,4,0,0,0,2345,4951,5769,0,0,0,4,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,9,13,0.019938854,0,0,0,1,1,0,0,0,0,.,.,.,.,0,0,.,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,0,1,.,.,.,.,0,0,.,1,1,1,1,0,0,0,1,0,7101,7100,0,1,3,3,3,.,0,0,3,0,2345,0,4,0.019938855,0,0,0,0,3,0,0,1,3,3,3,2,0,0,3,0,2011,7101,Ayr,7101,46,"Scott, John",4,2,0,0,5,0,2345,3440,6633,1,3440,49,4,2,0,0,3440,0,3,3,3,3,2,0,0,1
372,1,reg1,0,KA91PG,3,40,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",12,"Other techincal, professiol, or higher qualification",1,Scottish tiol,2,2,3,1,SNP,Conservative,SNP,1,1,0,Conservative,1,1,0,0,1,0,1,3,3,3,.,0,0,3,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,1,1,3,5,4,.,0,0,4,2,3,3,Joan McAlpine,John Scott,Conservative,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Philippa Whitford,Scottish tiol,Chris Stephens,outin,1,2,0,0,2,0,0,0,2,1,3,3,3,2,0,0,3,0,2,2,2,2,0,0,3,2,2,0,2,2,2,2,0,0,2,1,3,5,4,2,0,0,4,0,0,0,2345,4951,5769,0,0,0,4,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,9,13,0.019938854,0,0,0,1,1,0,0,0,0,.,.,.,.,0,0,.,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,2,2,2,0,0,2,0,1,.,.,.,.,0,0,.,1,1,1,1,0,0,0,1,0,7101,7100,0,0,.,.,.,.,0,0,.,0,4951,0,1,0.209999993,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,1,2011,7100,South Scotland,7100,78,"McAlpine, Joan",74,6,2,0,3,0,4951,3786.84,6633,1,4073.64,87,74,6,2,0,4073.639893,1,2,2,2,2,2,0,0,0
372,2,reg2,0,KA91PG,3,40,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",12,"Other techincal, professiol, or higher qualification",1,Scottish tiol,2,2,3,1,SNP,Conservative,SNP,1,1,0,Conservative,1,1,0,0,1,0,1,3,3,3,.,0,0,3,1,0,.,.,.,.,0,0,.,0,0,.,.,.,.,0,0,.,1,1,3,5,4,.,0,0,4,2,3,3,Rachel Hamilton,John Scott,Conservative,Joan McAlpine,Rachel Hamilton,Scottish tiol,Conservative,Philippa Whitford,Scottish tiol,Chris Stephens,outin,1,2,0,0,2,0,0,0,2,1,3,3,3,2,0,0,3,0,2,2,2,2,0,0,3,2,2,0,2,2,2,2,0,0,2,1,3,5,4,2,0,0,4,0,0,0,2345,4951,5769,0,0,0,4,1,0,0.21,0.025,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,9,13,0.019938854,0,0,0,1,1,0,0,0,0,.,.,.,.,0,0,.,0,4951,0,1,0.21,0,0,0,0,9,0,1,0,2,2,2,2,0,0,2,0,1,.,.,.,.,0,0,.,1,1,1,1,0,0,0,1,0,7101,7100,0,0,.,.,.,.,0,0,.,0,5769,0,0,0.025,0,7,0,0,13,0,1,0,2,2,2,2,0,0,2,1,.,.,.,.,0,.,0,0,0,0,0,0,.,0,0,.,0,13,7,0,0,0,0,0,2,2,2,2,2,0,0,0
373,0,const,1,KY111EX,3,40,"Working full-time, employee (30+ hours)","Professiol or higher technical work (work that requires at least degree-level qualifications, e.g. doctor)",12,"University or CA first degree, e.g. BA, BSc",0,Labour,2,4,6,1,Labour,Labour,SNP,1,1,0,Conservative,1,0,0,0,1,0,0,2,3,.,.,0,0,2,1,0,.,.,.,.,.,0,2,0,0,2,.,.,.,0,0,.,0,1,3,5,3,3,0,1,4,2,3,3,Anbell Ewing,Anbell Ewing,Scottish tiol,Claire Brenn-Baker,Elizabeth Smith,Labour,Conservative,Douglas Chapman,Scottish tiol,Patricia Gibson,outin,13,2,4,2,2,0,0,0,1,0,2,3,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,1,3,5,3,3,0,1,4,0,0,0,1742,2633,4014,1,0,0,1,2,2,0.106,0.191,484.3,0,0,484.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,43,39,0.102273492,1,0,0,1,1,1,0,0,0,.,.,.,.,.,0,2,0,2633,0,2,0.106,0,0,0,0,43,0,1,0,2,2,2,2,0,0,2,0,0,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,1,5102,5100,0,0,2,3,.,.,0,0,2,0,1742,1,1,0.102273494,484.2999878,0,0,0,0,1,1,0,2,3,2,2,0,0,2,0,2011,5100,Mid Scotland and Fife,5100,73,"Ewing, An.belle",58,5,0,0,0,0,1742,2498.38,6633,1,3497.77,73,58,5,0,0,3982.070068,0,2,2,3,2,2,0,0,0
